sender,receiver,ligand,receptor,score_classical,gat_sim,score,z_score,fdr
4,2,GENE_00325,GENE_07293,0.9647844040576299,0.9985918998718262,1.9282102950722462,-141.28351045282983,1.0
4,3,GENE_00325,GENE_07293,0.9782320271985105,0.9979414343833923,1.9544502995807658,-67.0834451919,1.0
4,4,GENE_00325,GENE_07293,0.9906367181430847,1.0,1.9812734362861695,-0.013887533519444564,1.0
4,5,GENE_00325,GENE_07293,0.9381767948568842,0.9875062704086304,1.8646322625299288,-256.92405883004614,1.0
5,0,GENE_00325,GENE_07293,0.9651182356252639,0.9927322864532471,1.9232222683752558,-153.6492494033615,1.0
5,1,GENE_00325,GENE_07293,0.9676482049699265,0.9859763383865356,1.9217264389524786,-298.53014473761243,1.0
5,2,GENE_00325,GENE_07293,0.9611720469891567,0.990939736366272,1.9136356218352217,-192.7659574857351,1.0
5,3,GENE_00325,GENE_07293,0.9745693193819295,0.9867527484893799,1.9362282738754726,-178.93364917009805,1.0
5,4,GENE_00325,GENE_07293,0.9869275645373435,0.9875062704086304,1.9615247229570885,-256.92405883004614,1.0
5,5,GENE_00325,GENE_07293,0.9346640623104984,1.0000001192092896,1.8693282360416357,0.10102980698524008,1.0
0,0,GENE_19239,GENE_07293,0.9696273755014017,1.0000001192092896,1.9392548665913938,0.09099224249153974,1.0
0,1,GENE_19239,GENE_07293,0.9721691651445897,0.9988289475440979,1.9431998692007846,-299.57882125132807,1.0
0,2,GENE_19239,GENE_07293,0.9656627498325238,0.9993154406547546,1.9306644462052944,-112.32307033697873,1.0
0,3,GENE_19239,GENE_07293,0.9791226157738876,0.9978244304656982,1.9561150822145517,-76.10267061547528,1.0
0,4,GENE_19239,GENE_07293,0.9915386000269297,0.9992010593414307,1.982285019551757,-118.80005781029205,1.0
0,5,GENE_19239,GENE_07293,0.9390309168974151,0.9927322864532471,1.8712372260792751,-153.6492494033615,1.0
1,0,GENE_19239,GENE_07293,0.9829095145754845,0.9988289475440979,1.9646679905499957,-299.57882125132807,1.0
1,1,GENE_19239,GENE_07293,0.9854861221336685,1.0000001192092896,1.9709723617464374,0.09353658071627739,1.0
1,2,GENE_19239,GENE_07293,0.9788905807147783,0.9987845420837402,1.9565913611240746,-188.21880430207423,1.0
1,3,GENE_19239,GENE_07293,0.9925348224440672,0.9986039400100708,1.9836840067339088,-50.02198825239195,1.0
1,4,GENE_19239,GENE_07293,1.0051208831963472,0.9998115301132202,2.0100523313736383,-23.729185998278307,1.0
1,5,GENE_19239,GENE_07293,0.9518939398980245,0.9859763383865356,1.8904388412910118,-298.53014473761243,1.0
2,0,GENE_19239,GENE_07293,0.9524209437945725,0.9993154406547546,1.9041898989314632,-112.32307033697873,1.0
2,1,GENE_19239,GENE_07293,0.9549176283478946,0.9987845420837402,1.9086745945050378,-188.21880430207423,1.0
2,2,GENE_19239,GENE_07293,0.9485266720188894,0.9999999403953552,1.8970532875011834,-0.07471019371153047,1.0
2,3,GENE_19239,GENE_07293,0.9617476871708113,0.999411404132843,1.922929293627706,-17.665789190956797,1.0
2,4,GENE_19239,GENE_07293,0.9739433447390663,0.9985918998718262,1.9465152797295715,-141.28351045282983,1.0
2,5,GENE_19239,GENE_07293,0.9223674317788754,0.990939736366272,1.8363779714586694,-192.7659574857351,1.0
3,0,GENE_19239,GENE_07293,0.9517811259639256,0.9978244304656982,1.9014915859068806,-76.10267061547528,1.0
3,1,GENE_19239,GENE_07293,0.9542761332932165,0.9986039400100708,1.907220039857398,-50.02198825239195,1.0
3,2,GENE_19239,GENE_07293,0.9478894702841355,0.999411404132843,1.8952210167435402,-17.665789190956797,1.0
3,3,GENE_19239,GENE_07293,0.9611016038157101,0.9999999403953552,1.9222031503453005,-0.07350642038787786,1.0
3,4,GENE_19239,GENE_07293,0.973289068578862,0.9979414343833923,1.9445745577461275,-67.0834451919,1.0
3,5,GENE_19239,GENE_07293,0.9217478033119614,0.9867527484893799,1.8312849816440877,-178.93364917009805,1.0
4,0,GENE_19239,GENE_07293,0.984336781674756,0.9992010593414307,1.9678871366729067,-118.80005781029205,1.0
4,1,GENE_19239,GENE_07293,0.9869171306833391,0.9998115301132202,1.9736482572067973,-23.729185998278307,1.0
4,2,GENE_19239,GENE_07293,0.9803120119848219,0.9985918998718262,1.9592436464999177,-141.28351045282983,1.0
4,3,GENE_19239,GENE_07293,0.9939760662981035,0.9979414343833923,1.985905967642395,-67.0834451919,1.0
4,4,GENE_19239,GENE_07293,1.0065804030667966,1.0,2.0131608061335933,-0.013887533519444564,1.0
4,5,GENE_19239,GENE_07293,0.9532761697800896,0.9875062704086304,1.89464236486905,-256.92405883004614,1.0
5,0,GENE_19239,GENE_07293,0.9216689222956995,0.9927322864532471,1.8366394188792095,-153.6492494033615,1.0
5,1,GENE_19239,GENE_07293,0.924084993232154,0.9859763383865356,1.8352109312171399,-298.53014473761243,1.0
5,2,GENE_19239,GENE_07293,0.9179003898059367,0.990939736366272,1.8274843600907298,-192.7659574857351,1.0
5,3,GENE_19239,GENE_07293,0.9306945212938255,0.9867527484893799,1.8490598981845154,-178.93364917009805,1.0
5,4,GENE_19239,GENE_07293,0.9424964022172309,0.9875062704086304,1.8732175092443208,-256.92405883004614,1.0
5,5,GENE_19239,GENE_07293,0.8925857860929712,1.0000001192092896,1.7851716785904599,0.10102980698524008,1.0
0,0,GENE_03069,GENE_07105,0.8278416940323126,1.0000001192092896,1.6556834867510453,0.09099224249153974,1.0
0,1,GENE_03069,GENE_07105,0.8151525772823572,0.9988289475440979,1.629350568137153,-299.57882125132807,1.0
0,2,GENE_03069,GENE_07105,0.823158425422686,0.9993154406547546,1.6457533500526316,-112.32307033697873,1.0
0,3,GENE_03069,GENE_07105,0.810865232761272,0.9978244304656982,1.619966371825724,-76.10267061547528,1.0
0,4,GENE_03069,GENE_07105,0.7905603584487902,0.9992010593414307,1.5804891060841626,-118.80005781029205,1.0
0,5,GENE_03069,GENE_07105,0.7827026124911812,0.9927322864532471,1.5597167666024814,-153.6492494033615,1.0
1,0,GENE_03069,GENE_07105,0.8325216981125914,0.9988289475440979,1.6640684696460162,-299.57882125132807,1.0
1,1,GENE_03069,GENE_07105,0.8197608464903857,1.0000001192092896,1.6395217907038795,0.09353658071627739,1.0
1,2,GENE_03069,GENE_07105,0.827811953769307,0.9987845420837402,1.6546177369462307,-188.21880430207423,1.0
1,3,GENE_03069,GENE_07105,0.8154492644973335,0.9986039400100708,1.629760112902685,-50.02198825239195,1.0
1,4,GENE_03069,GENE_07105,0.7950296014573487,0.9998115301132202,1.5899093637757242,-23.729185998278307,1.0
1,5,GENE_03069,GENE_07105,0.7871274336212472,0.9859763383865356,1.5632164584667152,-298.53014473761243,1.0
2,0,GENE_03069,GENE_07105,0.8589813919095951,0.9993154406547546,1.7173747600799667,-112.32307033697873,1.0
2,1,GENE_03069,GENE_07105,0.8458149674028893,0.9987845420837402,1.6906018823079578,-188.21880430207423,1.0
2,2,GENE_03069,GENE_07105,0.8541219597041589,0.9999999403953552,1.7082438684986818,-0.07471019371153047,1.0
2,3,GENE_03069,GENE_07105,0.8413663521774595,0.999411404132843,1.6822374795972623,-17.665789190956797,1.0
2,4,GENE_03069,GENE_07105,0.8202976994081967,0.9985918998718262,1.639440337520716,-141.28351045282983,1.0
2,5,GENE_03069,GENE_07105,0.812144380230635,0.990939736366272,1.6169305182677296,-192.7659574857351,1.0
3,0,GENE_03069,GENE_07105,0.8049028570113222,0.9978244304656982,1.6080545918888582,-76.10267061547528,1.0
3,1,GENE_03069,GENE_07105,0.7925653456264576,0.9986039400100708,1.5840242224844818,-50.02198825239195,1.0
3,2,GENE_03069,GENE_07105,0.8003493580619293,0.999411404132843,1.6002276337994217,-17.665789190956797,1.0
3,3,GENE_03069,GENE_07105,0.7883968000230048,0.9999999403953552,1.5767935530538983,-0.07350642038787786,1.0
3,4,GENE_03069,GENE_07105,0.7686545576798275,0.9979414343833923,1.5357267895161666,-67.0834451919,1.0
3,5,GENE_03069,GENE_07105,0.7610145436330094,0.9867527484893799,1.5119477362032725,-178.93364917009805,1.0
4,0,GENE_03069,GENE_07105,0.7851980848600048,0.9992010593414307,1.569768843044984,-118.80005781029205,1.0
4,1,GENE_03069,GENE_07105,0.7731626072530494,0.9998115301132202,1.5461794966370475,-23.729185998278307,1.0
4,2,GENE_03069,GENE_07105,0.7807560598089928,0.9985918998718262,1.560412736910096,-141.28351045282983,1.0
4,3,GENE_03069,GENE_07105,0.7690961115312722,0.9979414343833923,1.5366089882514795,-67.0834451919,1.0
4,4,GENE_03069,GENE_07105,0.7498371776814613,1.0,1.4996743553629226,-0.013887533519444564,1.0
4,5,GENE_03069,GENE_07105,0.7423841982994029,0.9875062704086304,1.4754932491723474,-256.92405883004614,1.0
5,0,GENE_03069,GENE_07105,0.794405680904279,0.9927322864532471,1.5830378488798325,-153.6492494033615,1.0
5,1,GENE_03069,GENE_07105,0.7822290697182415,0.9859763383865356,1.5534884236585393,-298.53014473761243,1.0
5,2,GENE_03069,GENE_07105,0.7899115666122501,0.990939736366272,1.5726663261836622,-192.7659574857351,1.0
5,3,GENE_03069,GENE_07105,0.7781148883861146,0.9867527484893799,1.5459218931416203,-178.93364917009805,1.0
5,4,GENE_03069,GENE_07105,0.7586301153671161,0.9875062704086304,1.507782111212966,-256.92405883004614,1.0
5,5,GENE_03069,GENE_07105,0.7510897389004246,1.0000001192092896,1.5021795673377234,0.10102980698524008,1.0
0,0,GENE_00263,GENE_11428,0.9064686510770719,1.0000001192092896,1.8129374102136275,0.09099224249153974,1.0
0,1,GENE_00263,GENE_11428,0.8876640949814552,0.9988289475440979,1.7742886887444662,-299.57882125132807,1.0
0,2,GENE_00263,GENE_11428,0.9462109702206057,0.9993154406547546,1.8917742028789732,-112.32307033697873,1.0
0,3,GENE_00263,GENE_11428,0.9155091531400713,0.9978244304656982,1.8290265524581966,-76.10267061547528,1.0
0,4,GENE_00263,GENE_11428,0.8538730588087458,0.9992010593414307,1.7070639237135523,-118.80005781029205,1.0
0,5,GENE_00263,GENE_11428,0.9528923142016142,0.9927322864532471,1.8988592800227087,-153.6492494033615,1.0
1,0,GENE_00263,GENE_11428,0.9265218642965042,0.9988289475440979,1.851958722888377,-299.57882125132807,1.0
1,1,GENE_00263,GENE_11428,0.9073013073028595,1.0000001192092896,1.8146027227644632,0.09353658071627739,1.0
1,2,GENE_00263,GENE_11428,0.9671433767785755,0.9987845420837402,1.9331112314836874,-188.21880430207423,1.0
1,3,GENE_00263,GENE_11428,0.9357623634749743,0.9986039400100708,1.8702183465542197,-50.02198825239195,1.0
1,4,GENE_00263,GENE_11428,0.8727627341331765,0.9998115301132202,1.7453609787726654,-23.729185998278307,1.0
1,5,GENE_00263,GENE_11428,0.9739725277634824,0.9859763383865356,1.9342863943767992,-298.53014473761243,1.0
2,0,GENE_00263,GENE_11428,0.9179735317460181,0.9993154406547546,1.8353186561321917,-112.32307033697873,1.0
2,1,GENE_00263,GENE_11428,0.898930308627934,0.9987845420837402,1.7967680052960804,-188.21880430207423,1.0
2,2,GENE_00263,GENE_11428,0.958220259551352,0.9999999403953552,1.916440461988326,-0.07471019371153047,1.0
2,3,GENE_00263,GENE_11428,0.9271287756672149,0.999411404132843,1.8537118471687497,-17.665789190956797,1.0
2,4,GENE_00263,GENE_11428,0.8647103973491906,0.9985918998718262,1.7282031958770407,-141.28351045282983,1.0
2,5,GENE_00263,GENE_11428,0.9649864030068028,0.990939736366272,1.9212297747994012,-192.7659574857351,1.0
3,0,GENE_00263,GENE_11428,0.9504840707650974,0.9978244304656982,1.8989002973429991,-76.10267061547528,1.0
3,1,GENE_00263,GENE_11428,0.9307664213952543,0.9986039400100708,1.8602334370296292,-50.02198825239195,1.0
3,2,GENE_00263,GENE_11428,0.9921561586374226,0.999411404132843,1.9837283382602968,-17.665789190956797,1.0
3,3,GENE_00263,GENE_11428,0.9599635527001759,0.9999999403953552,1.9199270481820652,-0.07350642038787786,1.0
3,4,GENE_00263,GENE_11428,0.8953345930814511,0.9979414343833923,1.7888260811542254,-67.0834451919,1.0
3,5,GENE_00263,GENE_11428,0.9991619287958337,0.9867527484893799,1.9850877082210725,-178.93364917009805,1.0
4,0,GENE_00263,GENE_11428,0.8652821638904981,0.9992010593414307,1.7298730186791291,-118.80005781029205,1.0
4,1,GENE_00263,GENE_11428,0.8473320152890191,0.9998115301132202,1.6945043340090518,-23.729185998278307,1.0
4,2,GENE_00263,GENE_11428,0.9032187432368255,0.9985918998718262,1.8051656640455302,-141.28351045282983,1.0
4,3,GENE_00263,GENE_11428,0.8739118999309378,0.9979414343833923,1.7460247948727334,-67.0834451919,1.0
4,4,GENE_00263,GENE_11428,0.8150763152547351,1.0,1.6301526305094702,-0.013887533519444564,1.0
4,5,GENE_00263,GENE_11428,0.9095965123639922,0.9875062704086304,1.8078287718652557,-256.92405883004614,1.0
5,0,GENE_00263,GENE_11428,0.8352310509286489,0.9927322864532471,1.664391881833795,-153.6492494033615,1.0
5,1,GENE_00263,GENE_11428,0.817904308154559,0.9859763383865356,1.6243386030593636,-298.53014473761243,1.0
5,2,GENE_00263,GENE_11428,0.871850098862799,0.990939736366272,1.735801005980809,-192.7659574857351,1.0
5,3,GENE_00263,GENE_11428,0.8435610775986606,0.9867527484893799,1.675947289437802,-178.93364917009805,1.0
5,4,GENE_00263,GENE_11428,0.7867688434907066,0.9875062704086304,1.5637080097999259,-256.92405883004614,1.0
5,5,GENE_00263,GENE_11428,0.8780063690749489,1.0000001192092896,1.7560128428164132,0.10102980698524008,1.0
0,0,GENE_12803,GENE_07293,0.9651811938433902,1.0000001192092896,1.9303625027453448,0.09099224249153974,1.0
0,1,GENE_12803,GENE_07293,0.967711328227274,0.9988289475440979,1.9342894157270232,-299.57882125132807,1.0
0,2,GENE_12803,GENE_07293,0.96123474778286,0.9993154406547546,1.9218114733361507,-112.32307033697873,1.0
0,3,GENE_12803,GENE_07293,0.9746328941290683,0.9978244304656982,1.947145406626541,-76.10267061547528,1.0
0,4,GENE_12803,GENE_07293,0.9869919454583431,0.9992010593414307,1.9731953429217792,-118.80005781029205,1.0
0,5,GENE_12803,GENE_07293,0.9347250338907024,0.9927322864532471,1.8626567539901082,-153.6492494033615,1.0
1,0,GENE_12803,GENE_07293,0.9585995706220927,0.9988289475440979,1.9160765708627816,-299.57882125132807,1.0
1,1,GENE_12803,GENE_07293,0.961112451881568,1.0000001192092896,1.9222250183366687,0.09353658071627739,1.0
1,2,GENE_12803,GENE_07293,0.9546800355925681,0.9987845420837402,1.90819969777838,-188.21880430207423,1.0
1,3,GENE_12803,GENE_07293,0.967986819247836,0.9986039400100708,1.9346222708265413,-50.02198825239195,1.0
1,4,GENE_12803,GENE_07293,0.9802615935317842,0.9998115301132202,1.960338437272021,-23.729185998278307,1.0
1,5,GENE_12803,GENE_07293,0.9283510928858164,0.9859763383865356,1.8436833041865124,-298.53014473761243,1.0
2,0,GENE_12803,GENE_07293,0.9987593942376751,0.9993154406547546,1.9968350783983733,-112.32307033697873,1.0
2,1,GENE_12803,GENE_07293,1.001377550808386,0.9987845420837402,2.001537969345477,-188.21880430207423,1.0
2,2,GENE_12803,GENE_07293,0.9946756531723201,0.9999999403953552,1.9893512470573511,-0.07471019371153047,1.0
2,3,GENE_12803,GENE_07293,1.0085399147368879,0.999411404132843,2.0164862070480987,-17.665789190956797,1.0
2,4,GENE_12803,GENE_07293,1.0213289316569396,0.9985918998718262,2.0412197299143053,-141.28351045282983,1.0
2,5,GENE_12803,GENE_07293,0.9672436787852998,0.990939736366272,1.9257238748427479,-192.7659574857351,1.0
3,0,GENE_12803,GENE_07293,0.9018201452299052,0.9978244304656982,1.8016783180264286,-76.10267061547528,1.0
3,1,GENE_12803,GENE_07293,0.9041841844093667,0.9986039400100708,1.8071060734553526,-50.02198825239195,1.0
3,2,GENE_12803,GENE_07293,0.8981327706911646,0.999411404132843,1.7957369041453421,-17.665789190956797,1.0
3,3,GENE_12803,GENE_07293,0.9106513717173981,0.9999999403953552,1.8213026891557447,-0.07350642038787786,1.0
3,4,GENE_12803,GENE_07293,0.9221990909806466,0.9979414343833923,1.8424997746209335,-67.0834451919,1.0
3,5,GENE_12803,GENE_07293,0.8733633344602014,0.9867527484893799,1.7351570051686547,-178.93364917009805,1.0
4,0,GENE_12803,GENE_07293,0.9404079779303994,0.9992010593414307,1.8800646256915874,-118.80005781029205,1.0
4,1,GENE_12803,GENE_07293,0.9428731715904267,0.9998115301132202,1.8855686399809561,-23.729185998278307,1.0
4,2,GENE_12803,GENE_07293,0.9365628249337729,0.9985918998718262,1.8718068756337136,-141.28351045282983,1.0
4,3,GENE_12803,GENE_07293,0.9496170823041228,0.9979414343833923,1.897279315533671,-67.0834451919,1.0
4,4,GENE_12803,GENE_07293,0.9616589150126735,1.0,1.923317830025347,-0.013887533519444564,1.0
4,5,GENE_12803,GENE_07293,0.9107335334019255,0.9875062704086304,1.8100886083077348,-256.92405883004614,1.0
5,0,GENE_12803,GENE_07293,0.9606341934886861,0.9927322864532471,1.9142867728358803,-153.6492494033615,1.0
5,1,GENE_12803,GENE_07293,0.9631524083262564,0.9859763383865356,1.9127978931959522,-298.53014473761243,1.0
5,2,GENE_12803,GENE_07293,0.9567063392653691,0.990939736366272,1.904744666876935,-192.7659574857351,1.0
5,3,GENE_12803,GENE_07293,0.9700413665033961,0.9867527484893799,1.9272323510490161,-178.93364917009805,1.0
5,4,GENE_12803,GENE_07293,0.9823421939352966,0.9875062704086304,1.952411270133373,-256.92405883004614,1.0
5,5,GENE_12803,GENE_07293,0.9303215135074183,1.0000001192092896,1.8606431379178032,0.10102980698524008,1.0
0,0,GENE_09703,GENE_11978,0.9038650652716874,1.0000001192092896,1.8077302382924871,0.09099224249153974,1.0
0,1,GENE_09703,GENE_11978,0.9573717577480848,0.9988289475440979,1.9136223829480474,-299.57882125132807,1.0
0,2,GENE_09703,GENE_11978,0.9478293726939981,0.9993154406547546,1.8950098999332206,-112.32307033697873,1.0
0,3,GENE_09703,GENE_11978,0.9043505882417141,0.9978244304656982,1.8067336988953218,-76.10267061547528,1.0
0,4,GENE_09703,GENE_11978,0.91955409124825,0.9992010593414307,1.8383735133452481,-118.80005781029205,1.0
0,5,GENE_09703,GENE_11978,0.9415834458700536,0.9927322864532471,1.8763237329751592,-153.6492494033615,1.0
1,0,GENE_09703,GENE_11978,0.8800497393646175,0.9988289475440979,1.759068894320636,-299.57882125132807,1.0
1,1,GENE_09703,GENE_11978,0.9321466203896211,1.0000001192092896,1.8642933518997786,0.09353658071627739,1.0
1,2,GENE_09703,GENE_11978,0.9228556611497688,0.9987845420837402,1.844589630080628,-188.21880430207423,1.0
1,3,GENE_09703,GENE_11978,0.8805224696200998,0.9986039400100708,1.7598156770501294,-50.02198825239195,1.0
1,4,GENE_09703,GENE_11978,0.8953253858654683,0.9998115301132202,1.7904820298568314,-23.729185998278307,1.0
1,5,GENE_09703,GENE_11978,0.9167743040039976,0.9859763383865356,1.8206920753927238,-298.53014473761243,1.0
2,0,GENE_09703,GENE_11978,0.9059239405413332,0.9993154406547546,1.8112277223830873,-112.32307033697873,1.0
2,1,GENE_09703,GENE_11978,0.9595525136060317,0.9987845420837402,1.9179387315133338,-188.21880430207423,1.0
2,2,GENE_09703,GENE_11978,0.94998839236437,0.9999999403953552,1.8999767281050195,-0.07471019371153047,1.0
2,3,GENE_09703,GENE_11978,0.906410569463204,0.999411404132843,1.8122876294112744,-17.665789190956797,1.0
2,4,GENE_09703,GENE_11978,0.9216487038738675,0.9985918998718262,1.8419996340896791,-141.28351045282983,1.0
2,5,GENE_09703,GENE_11978,0.9437282382129538,0.990939736366272,1.8789060497891046,-192.7659574857351,1.0
3,0,GENE_09703,GENE_11978,0.9031106885899024,0.9978244304656982,1.8042565970796063,-76.10267061547528,1.0
3,1,GENE_09703,GENE_11978,0.9565727237356045,0.9986039400100708,1.9118100145641441,-50.02198825239195,1.0
3,2,GENE_09703,GENE_11978,0.9470383028711409,0.999411404132843,1.8935191829111724,-17.665789190956797,1.0
3,3,GENE_09703,GENE_11978,0.903595806336604,0.9999999403953552,1.807191558814701,-0.07350642038787786,1.0
3,4,GENE_09703,GENE_11978,0.9187866203162153,0.9979414343833923,1.8356818580868484,-67.0834451919,1.0
3,5,GENE_09703,GENE_11978,0.9407975889730337,0.9867527484893799,1.8691321956643565,-178.93364917009805,1.0
4,0,GENE_09703,GENE_11978,0.8683951737799099,0.9992010593414307,1.7360965513477817,-118.80005781029205,1.0
4,1,GENE_09703,GENE_11978,0.9198021318499872,0.9998115301132202,1.8394309086963248,-23.729185998278307,1.0
4,2,GENE_09703,GENE_11978,0.9106342134894877,0.9985918998718262,1.8199861628262415,-141.28351045282983,1.0
4,3,GENE_09703,GENE_11978,0.86886164363269,0.9979414343833923,1.7359346785602086,-67.0834451919,1.0
4,4,GENE_09703,GENE_11978,0.883468523733157,1.0,1.766937047466314,-0.013887533519444564,1.0
4,5,GENE_09703,GENE_11978,0.9046333922185986,0.9875062704086304,1.7979645394554946,-256.92405883004614,1.0
5,0,GENE_09703,GENE_11978,0.9165545484706014,0.9927322864532471,1.826447841032945,-153.6492494033615,1.0
5,1,GENE_09703,GENE_11978,0.9708124285980057,0.9859763383865356,1.9280105122072073,-298.53014473761243,1.0
5,2,GENE_09703,GENE_11978,0.9611360767169292,0.990939736366272,1.9135640071909161,-192.7659574857351,1.0
5,3,GENE_09703,GENE_11978,0.9170468877628951,0.9867527484893799,1.8219454247565638,-178.93364917009805,1.0
5,4,GENE_09703,GENE_11978,0.9324638347926362,0.9875062704086304,1.8532777185796416,-256.92405883004614,1.0
5,5,GENE_09703,GENE_11978,0.9548024624863802,1.0000001192092896,1.9096050387940837,0.10102980698524008,1.0
0,0,GENE_01308,GENE_11549,0.9522821496847399,1.0000001192092896,1.9045644128903583,0.09099224249153974,1.0
0,1,GENE_01308,GENE_11549,0.9586290949543876,0.9988289475440979,1.9161355849528297,-299.57882125132807,1.0
0,2,GENE_01308,GENE_11549,0.9902980662143321,0.9993154406547546,1.9799182146328589,-112.32307033697873,1.0
0,3,GENE_01308,GENE_11549,0.9614942710649442,0.9978244304656982,1.9208967444863538,-76.10267061547528,1.0
0,4,GENE_01308,GENE_11549,0.9390650897334964,0.9992010593414307,1.8773799221857617,-118.80005781029205,1.0
0,5,GENE_01308,GENE_11549,0.9482507802181567,0.9927322864532471,1.8896099453952029,-153.6492494033615,1.0
1,0,GENE_01308,GENE_11549,0.9569077641636593,0.9988289475440979,1.912694939140023,-299.57882125132807,1.0
1,1,GENE_01308,GENE_11549,0.9632855390796947,1.0000001192092896,1.9265711929919742,0.09353658071627739,1.0
1,2,GENE_01308,GENE_11549,0.9951083391728701,0.9987845420837402,1.9890071660373565,-188.21880430207423,1.0
1,3,GENE_01308,GENE_11549,0.9661646324941785,0.9986039400100708,1.9309804412012472,-50.02198825239195,1.0
1,4,GENE_01308,GENE_11549,0.9436265036769973,0.9998115301132202,1.887075162173684,-23.729185998278307,1.0
1,5,GENE_01308,GENE_11549,0.9528568127265638,0.9859763383865356,1.8923510839453659,-298.53014473761243,1.0
2,0,GENE_01308,GENE_11549,0.9319313744459893,0.9993154406547546,1.8632247865604743,-112.32307033697873,1.0
2,1,GENE_01308,GENE_11549,0.9381426821247424,0.9987845420837402,1.875145091299915,-188.21880430207423,1.0
2,2,GENE_01308,GENE_11549,0.9691348706513688,0.9999999403953552,1.938269683537798,-0.07471019371153047,1.0
2,3,GENE_01308,GENE_11549,0.9409466279002929,0.999411404132843,1.8813394185041885,-17.665789190956797,1.0
2,4,GENE_01308,GENE_11549,0.9189967700846925,0.9985918998718262,1.8366995006996374,-141.28351045282983,1.0
2,5,GENE_01308,GENE_11549,0.9279861574857257,0.990939736366272,1.8475645157361804,-192.7659574857351,1.0
3,0,GENE_01308,GENE_11549,0.9744714447876429,0.9978244304656982,1.9468228591879588,-76.10267061547528,1.0
3,1,GENE_01308,GENE_11549,0.9809662813536221,0.9986039400100708,1.9605630749303766,-50.02198825239195,1.0
3,2,GENE_01308,GENE_11549,1.0133731769242604,0.999411404132843,2.0261498865846956,-17.665789190956797,1.0
3,3,GENE_01308,GENE_11549,0.9838982194404059,0.9999999403953552,1.967796380235908,-0.07350642038787786,1.0
3,4,GENE_01308,GENE_11549,0.9609464117805693,0.9979414343833923,1.9199146523184445,-67.0834451919,1.0
3,5,GENE_01308,GENE_11549,0.9703461396668079,0.9867527484893799,1.9278378599690904,-178.93364917009805,1.0
4,0,GENE_01308,GENE_11549,0.9589517558016946,0.9992010593414307,1.9171373660560727,-118.80005781029205,1.0
4,1,GENE_01308,GENE_11549,0.9653431538892476,0.9998115301132202,1.9305043696635782,-23.729185998278307,1.0
4,2,GENE_01308,GENE_11549,0.9972339287023754,0.9985918998718262,1.9930636521819256,-141.28351045282983,1.0
4,3,GENE_01308,GENE_11549,0.9682283971575467,0.9979414343833923,1.9344636326276818,-67.0834451919,1.0
4,4,GENE_01308,GENE_11549,0.9456421260339023,1.0,1.8912842520678046,-0.013887533519444564,1.0
4,5,GENE_01308,GENE_11549,0.9548921513771601,0.9875062704086304,1.8978541384260927,-256.92405883004614,1.0
5,0,GENE_01308,GENE_11549,0.9867221779915605,0.9927322864532471,1.9662731418432502,-153.6492494033615,1.0
5,1,GENE_01308,GENE_11549,0.9932986654980557,0.9859763383865356,1.972667646630061,-298.53014473761243,1.0
5,2,GENE_01308,GENE_11549,1.0261129698580709,0.990939736366272,2.04292908569124,-192.7659574857351,1.0
5,3,GENE_01308,GENE_11549,0.9962674629422519,0.9867527484893799,1.9793371202310603,-178.93364917009805,1.0
5,4,GENE_01308,GENE_11549,0.973027112735897,0.9875062704086304,1.9338974878402007,-256.92405883004614,1.0
5,5,GENE_01308,GENE_11549,0.982545010897047,1.0000001192092896,1.9650901389225868,0.10102980698524008,1.0
0,0,GENE_02292,GENE_11549,0.9745111735713184,1.0000001192092896,1.9490224633134217,0.09099224249153974,1.0
0,1,GENE_02292,GENE_11549,0.9810062749290044,0.9988289475440979,1.9608637400504978,-299.57882125132807,1.0
0,2,GENE_02292,GENE_11549,1.0134144917149033,0.9993154406547546,2.026135241068896,-112.32307033697873,1.0
0,3,GENE_02292,GENE_11549,0.9839383325496489,0.9978244304656982,1.9657360388393712,-76.10267061547528,1.0
0,4,GENE_02292,GENE_11549,0.9609855891544387,0.9992010593414307,1.9212034078494027,-118.80005781029205,1.0
0,5,GENE_02292,GENE_11549,0.9703857002635596,0.9927322864532471,1.9337189152277385,-153.6492494033615,1.0
1,0,GENE_02292,GENE_11549,0.9922595955550527,0.9988289475440979,1.9833572030738382,-299.57882125132807,1.0
1,1,GENE_02292,GENE_11549,0.9988729898608849,1.0000001192092896,1.9977460987967093,0.09353658071627739,1.0
1,2,GENE_02292,GENE_11549,1.0318714458588687,0.9987845420837402,2.062488695400306,-188.21880430207423,1.0
1,3,GENE_02292,GENE_11549,1.001858447993851,0.9986039400100708,2.0023182414928855,-50.02198825239195,1.0
1,4,GENE_02292,GENE_11549,0.9784876745272465,0.9998115301132202,1.9567909335932594,-23.729185998278307,1.0
1,5,GENE_02292,GENE_11549,0.9880589864837085,0.9859763383865356,1.9622617680868268,-298.53014473761243,1.0
2,0,GENE_02292,GENE_11549,0.9660947974427069,0.9993154406547546,1.9315282456634315,-112.32307033697873,1.0
2,1,GENE_02292,GENE_11549,0.9725338037883474,0.9987845420837402,1.94388553366605,-188.21880430207423,1.0
2,2,GENE_02292,GENE_11549,1.0046621266648434,0.9999999403953552,2.0093241934471577,-0.07471019371153047,1.0
2,3,GENE_02292,GENE_11549,0.9754405386621263,0.999411404132843,1.9503069370545387,-17.665789190956797,1.0
